lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_std_3,trend_index,scenario_drift,target_carbon_tco2
172.507,175.417,184.556,185.367,169.338,8.14096,18,0,160.089
160.089,172.507,175.417,184.556,159.42,13.4344,19,0,145.664
145.664,160.089,172.507,175.417,149.248,9.56655,20,0,141.991
141.991,145.664,160.089,172.507,143.42,1.96709,21,0,142.606
142.606,141.991,145.664,160.089,140.404,3.29573,22,0,136.615
136.615,142.606,141.991,145.664,140.536,3.39756,23,0,142.387
82.2573,80.244,73.1742,60.9302,88.9376,13.3522,4,0,104.312
104.312,82.2573,80.244,73.1742,88.3136,13.9902,5,0,78.3718
78.3718,104.312,82.2573,80.244,84.0054,18.157,6,0,69.333
69.333,78.3718,104.312,82.2573,72.8365,4.84992,7,0,70.8046
70.8046,69.333,78.3718,104.312,68.2914,3.16531,8,0,64.7365
64.7365,70.8046,69.333,78.3718,62.3729,9.82894,9,0,51.5777
51.5777,64.7365,70.8046,69.333,64.5464,12.8747,10,0,77.325
77.325,51.5777,64.7365,70.8046,68.9085,15.011,11,0,77.8229
77.8229,77.325,51.5777,64.7365,79.2621,2.93454,12,0,82.6384
82.6384,77.8229,77.325,51.5777,91.4823,19.6366,13,0,113.986
113.986,82.6384,77.8229,77.325,105.446,19.9584,14,0,119.714
119.714,113.986,82.6384,77.8229,114.606,4.8271,15,0,110.119
110.119,119.714,113.986,82.6384,121.46,12.3074,16,0,134.548
134.548,110.119,119.714,113.986,121.886,12.2387,17,0,120.99
120.99,134.548,110.119,119.714,121.282,13.1211,18,0,108.31
108.31,120.99,134.548,110.119,114.362,6.35929,19,0,113.786
113.786,108.31,120.99,134.548,106.608,8.16332,20,0,97.7278
97.7278,113.786,108.31,120.99,102.612,9.70217,21,0,96.3232
96.3232,97.7278,113.786,108.31,96.948,0.715036,22,0,96.793
96.793,96.3232,97.7278,113.786,103.36,11.7831,23,0,116.963
257.85,234.422,226.034,225.286,243.063,12.8661,4,0,236.919
236.919,257.85,234.422,226.034,252.063,13.2365,5,0,261.422
261.422,236.919,257.85,234.422,251.658,12.9871,6,0,256.634
256.634,261.422,236.919,257.85,263.221,7.64609,7,0,271.606
271.606,256.634,261.422,236.919,262.492,7.99915,8,0,259.236
259.236,271.606,256.634,261.422,267.902,7.53162,9,0,272.865
272.865,259.236,271.606,256.634,267.883,7.51718,10,0,271.547
271.547,272.865,259.236,271.606,276.513,7.48843,11,0,285.126
285.126,271.547,272.865,259.236,285.88,14.7252,12,0,300.968
300.968,285.126,271.547,272.865,296.108,9.53177,13,0,302.23
302.23,300.968,285.126,271.547,308.865,12.6009,14,0,323.397
323.397,302.23,300.968,285.126,313.412,10.634,15,0,314.608
314.608,323.397,302.23,300.968,322.442,7.4024,16,0,329.32
329.32,314.608,323.397,302.23,351.441,51.5823,17,0,410.394
410.394,329.32,314.608,323.397,382.896,46.4036,18,0,408.974
408.974,410.394,329.32,314.608,413.024,5.82958,19,0,419.706
419.706,408.974,410.394,329.32,409.663,9.71584,20,0,400.311
400.311,419.706,408.974,410.394,406.602,11.3508,21,0,399.791
399.791,400.311,419.706,408.974,403.368,5.75109,22,0,410.002
410.002,399.791,400.311,419.706,414.176,16.8636,23,0,432.734
184.42,182.38,198.545,179.199,179.643,6.58675,4,0,172.129
172.129,184.42,182.38,198.545,170.333,15.0649,5,0,154.451
154.451,172.129,184.42,182.38,160.519,10.058,6,0,154.977
154.977,154.451,172.129,184.42,150.45,7.39054,7,0,141.921
141.921,154.977,154.451,172.129,142.949,11.5481,8,0,131.949
131.949,141.921,154.977,154.451,142.497,10.8473,9,0,153.621
153.621,131.949,141.921,154.977,142.634,10.839,10,0,142.332
142.332,153.621,131.949,141.921,147.634,5.67556,11,0,146.949
146.949,142.332,153.621,131.949,145.493,2.74024,12,0,147.197
147.197,146.949,142.332,153.621,149.397,4.0267,13,0,154.044
154.044,147.197,146.949,142.332,156.049,10.0064,14,0,166.907
166.907,154.044,147.197,146.949,160.063,6.47057,15,0,159.238
159.238,166.907,154.044,147.197,162.068,4.21026,16,0,160.059
160.059,159.238,166.907,154.044,155.468,7.25283,17,0,147.107
147.107,160.059,159.238,166.907,147.99,11.6531,18,0,136.803
136.803,147.107,160.059,159.238,134.354,14.1379,19,0,119.151
119.151,136.803,147.107,160.059,121.133,14.779,20,0,107.445
107.445,119.151,136.803,147.107,114.696,6.33381,21,0,117.492
117.492,107.445,119.151,136.803,115.093,6.77502,22,0,120.343
120.343,117.492,107.445,119.151,117.066,3.50853,23,0,113.365
199.771,187.013,194.396,188.067,197.543,9.61195,4,0,205.846
205.846,199.771,187.013,194.396,201.994,3.34926,5,0,200.365
200.365,205.846,199.771,187.013,198.177,8.96624,6,0,188.319
188.319,200.365,205.846,199.771,189.651,10.1134,7,0,180.27
180.27,188.319,200.365,205.846,181.35,6.49678,8,0,175.461
175.461,180.27,188.319,200.365,179.711,3.99987,9,0,183.401
183.401,175.461,180.27,188.319,180.781,4.60758,10,0,183.48
183.48,183.401,175.461,180.27,186.26,4.88258,11,0,191.897
191.897,183.48,183.401,175.461,189.929,5.72393,12,0,194.408
194.408,191.897,183.48,183.401,197.567,7.74765,13,0,206.395
206.395,194.408,191.897,183.48,202.116,6.68835,14,0,205.544
205.544,206.395,194.408,191.897,208.422,4.26827,15,0,213.326
213.326,205.544,206.395,194.408,210.683,4.45064,16,0,213.178
213.178,213.326,205.544,206.395,207.587,9.81242,17,0,196.257
196.257,213.178,213.326,205.544,197.532,15.0493,18,0,183.161
183.161,196.257,213.178,213.326,194.775,10.9485,19,0,204.907
204.907,183.161,196.257,213.178,193.054,11.0047,20,0,191.093
191.093,204.907,183.161,196.257,190.163,15.2308,21,0,174.488
174.488,191.093,204.907,183.161,183.445,8.37982,22,0,184.754
184.754,174.488,191.093,204.907,186.941,13.6789,23,0,201.582
364.294,357.662,345.307,323.343,363.141,5.0031,4,0,367.466
367.466,364.294,357.662,345.307,362.747,5.65333,5,0,356.482
356.482,367.466,364.294,357.662,358.169,8.57919,6,0,350.559
350.559,356.482,367.466,364.294,347.787,10.3623,7,0,336.321
336.321,350.559,356.482,367.466,340.164,9.10342,8,0,333.612
333.612,336.321,350.559,356.482,334.586,1.5061,9,0,333.825
333.825,333.612,336.321,350.559,335.969,3.89953,10,0,340.47
340.47,333.825,333.612,336.321,343.382,11.2986,11,0,355.852
355.852,340.47,333.825,333.612,354.774,13.7968,12,0,368.001
368.001,355.852,340.47,333.825,367.218,10.9955,13,0,377.801
377.801,368.001,355.852,340.47,375.899,7.14042,14,0,381.896
381.896,377.801,368.001,355.852,384.798,8.81318,15,0,394.696
394.696,381.896,377.801,368.001,390.125,7.14107,16,0,393.784
393.784,394.696,381.896,377.801,392.917,2.33697,17,0,390.27
390.27,393.784,394.696,381.896,394.06,3.936,18,0,398.127
398.127,390.27,393.784,394.696,385.478,15.6078,19,0,368.036
368.036,398.127,390.27,393.784,378.828,16.7528,20,0,370.321
370.321,368.036,398.127,390.27,371.233,3.73843,21,0,375.343
375.343,370.321,368.036,398.127,373.01,2.5302,22,0,373.365
373.365,375.343,370.321,368.036,383.638,16.1105,23,0,402.206
420.688,407.412,404.054,390.649,413.87,6.64526,4,0,413.51
413.51,420.688,407.412,404.054,415.881,4.16262,5,0,413.447
413.447,413.51,420.688,407.412,421.825,14.4579,6,0,438.52
438.52,413.447,413.51,420.688,424.264,12.8854,7,0,420.826
420.826,438.52,413.447,413.51,424.366,12.7582,8,0,413.751
413.751,420.826,438.52,413.447,417.395,3.54232,9,0,417.607
417.607,413.751,420.826,438.52,417.578,3.81239,10,0,421.376
421.376,417.607,413.751,420.826,427.656,14.2664,11,0,443.985
443.985,421.376,417.607,413.751,435.855,12.5709,12,0,442.204
442.204,443.985,421.376,417.607,446.984,6.79592,13,0,454.764
454.764,442.204,443.985,421.376,452.593,9.49227,14,0,460.812
460.812,454.764,442.204,443.985,462.835,9.24948,15,0,472.928
472.928,460.812,454.764,442.204,492.561,44.9082,16,0,543.942
543.942,472.928,460.812,454.764,520.272,41.0014,17,0,543.947
543.947,543.942,472.928,460.812,547.673,6.45768,18,0,555.13
555.13,543.947,543.942,472.928,552.668,7.7877,19,0,558.927
558.927,555.13,543.947,543.942,557.557,2.10794,20,0,558.614
558.614,558.927,555.13,543.947,556.891,3.25875,21,0,553.133
553.133,558.614,558.927,555.13,560.844,9.03435,22,0,570.784
570.784,553.133,558.614,558.927,563.635,9.29121,23,0,566.989
225.288,254.52,231.655,214.213,238.627,14.7826,4,0,236.072
236.072,225.288,254.52,231.655,232.676,6.40566,5,0,236.669
236.669,236.072,225.288,254.52,235.063,2.28416,6,0,232.448
232.448,236.669,236.072,225.288,232.469,4.18918,7,0,228.291
228.291,232.448,236.669,236.072,231.624,3.00713,8,0,234.133
234.133,228.291,232.448,236.669,230.746,3.0304,9,0,229.815
229.815,234.133,228.291,232.448,237.706,10.1607,10,0,249.171
249.171,229.815,234.133,228.291,245.411,14.0966,11,0,257.246
257.246,249.171,229.815,234.133,259.8,12.1106,12,0,272.985
272.985,257.246,249.171,229.815,271.911,14.1587,13,0,285.502
285.502,272.985,257.246,249.171,285.031,11.8178,14,0,296.606
296.606,285.502,272.985,257.246,292.615,6.17534,15,0,295.737
295.737,296.606,285.502,272.985,303.685,13.0207,16,0,318.712
318.712,295.737,296.606,285.502,305.895,11.7156,17,0,303.237
303.237,318.712,295.737,296.606,302.022,17.3288,18,0,284.118
284.118,303.237,318.712,295.737,292.003,9.98945,19,0,288.655
288.655,284.118,303.237,318.712,285.047,3.24452,20,0,282.369
282.369,288.655,284.118,303.237,290.158,8.63888,21,0,299.45
299.45,282.369,288.655,284.118,295.699,11.9066,22,0,305.279
305.279,299.45,282.369,288.655,305.859,6.71788,23,0,312.848
230.497,245.525,241.786,230.017,239.823,8.143,4,0,243.448
243.448,230.497,245.525,241.786,239.016,7.37977,5,0,243.104
243.104,243.448,230.497,245.525,241.697,2.74038,6,0,238.539
238.539,243.104,243.448,230.497,237.555,6.10102,7,0,231.022
231.022,238.539,243.104,243.448,233.625,4.25837,8,0,231.313
231.313,231.022,238.539,243.104,232.031,1.5024,9,0,233.757
233.757,231.313,231.022,238.539,234.059,2.90803,10,0,237.106
237.106,233.757,231.313,231.022,238.243,5.14979,11,0,243.867
243.867,237.106,233.757,231.313,244.043,7.02697,12,0,251.157
251.157,243.867,237.106,233.757,246.22,4.27687,13,0,243.636
243.636,251.157,243.867,237.106,246.595,4.00851,14,0,244.991
244.991,243.636,251.157,243.867,247.325,5.26014,15,0,253.349
253.349,244.991,243.636,251.157,250.872,5.1144,16,0,254.277
254.277,253.349,244.991,243.636,250.547,5.67435,17,0,244.017
244.017,254.277,253.349,244.991,249.792,5.25003,18,0,251.083
251.083,244.017,254.277,253.349,248.322,3.77706,19,0,249.865
249.865,251.083,244.017,254.277,250.47,0.608951,20,0,250.463
250.463,249.865,251.083,244.017,251.409,2.17678,21,0,253.898
253.898,250.463,249.865,251.083,246.103,10.6659,22,0,233.948
233.948,253.898,250.463,249.865,243.828,9.97666,23,0,243.639
255.084,255.338,236.521,228.428,254.616,1.0375,4,0,253.427
253.427,255.084,255.338,236.521,256.068,3.24619,5,0,259.692
259.692,253.427,255.084,255.338,254.913,4.23662,6,0,251.619
251.619,259.692,253.427,255.084,260.441,9.21889,7,0,270.011
270.011,251.619,259.692,253.427,266.696,13.7227,8,0,278.457
278.457,270.011,251.619,259.692,270.815,7.27361,9,0,263.977
263.977,278.457,270.011,251.619,271.62,7.2738,10,0,272.426
272.426,263.977,278.457,270.011,269.436,4.73529,11,0,271.906
271.906,272.426,263.977,278.457,276.515,7.53693,12,0,285.213
285.213,271.906,272.426,263.977,293.423,26.591,13,0,323.151
323.151,285.213,271.906,272.426,307.816,19.9862,14,0,315.083
315.083,323.151,285.213,271.906,319.713,4.16444,15,0,320.906
320.906,315.083,323.151,285.213,321.907,7.37611,16,0,329.733
329.733,320.906,315.083,323.151,325.185,4.41954,17,0,324.917
324.917,329.733,320.906,315.083,321.887,9.72093,18,0,311.012
311.012,324.917,329.733,320.906,314.772,8.88347,19,0,308.387
308.387,311.012,324.917,329.733,311.884,4.00581,20,0,316.254
316.254,308.387,311.012,324.917,308.467,7.74773,21,0,300.76
300.76,316.254,308.387,311.012,306.62,8.40886,22,0,302.845
302.845,300.76,316.254,308.387,312.374,18.3401,23,0,333.517
310.503,305.398,297.57,314.294,299.872,14.2236,4,0,283.714
283.714,310.503,305.398,297.57,300.577,14.68,5,0,307.515
307.515,283.714,310.503,305.398,292.27,13.235,6,0,285.581
285.581,307.515,283.714,310.503,295.53,11.1074,7,0,293.494
293.494,285.581,307.515,283.714,289.455,3.95877,8,0,289.291
289.291,293.494,285.581,307.515,292.147,2.47486,9,0,293.657
293.657,289.291,293.494,285.581,316.842,43.9927,10,0,367.578
367.578,293.657,289.291,293.494,335.199,37.8028,11,0,344.363
344.363,367.578,293.657,289.291,356.646,11.6662,12,0,357.997
357.997,344.363,367.578,293.657,356.212,11.0645,13,0,366.275
366.275,357.997,344.363,367.578,362.697,4.25165,14,0,363.82
363.82,366.275,357.997,344.363,366.108,2.20921,15,0,368.229
368.229,363.82,366.275,357.997,366.812,2.59191,16,0,368.386
368.386,368.229,363.82,366.275,366.678,2.82393,17,0,363.418
363.418,368.386,368.229,363.82,361.479,8.05332,18,0,352.633
352.633,363.418,368.386,368.229,350.475,14.1463,19,0,335.374
335.374,352.633,363.418,368.386,343.663,8.65004,20,0,342.98
342.98,335.374,352.633,363.418,341.991,6.18165,21,0,347.618
347.618,342.98,335.374,352.633,341.73,6.60255,22,0,334.591
334.591,347.618,342.98,335.374,343.595,7.81215,23,0,348.576
147.203,136.678,140.839,107.263,140.613,5.74292,4,0,137.957
137.957,147.203,136.678,140.839,139.375,7.22393,5,0,132.965
132.965,137.957,147.203,136.678,131.491,7.31612,6,0,123.55
123.55,132.965,137.957,147.203,124.696,7.75956,7,0,117.574
117.574,123.55,132.965,137.957,121.631,3.51507,8,0,123.769
123.769,117.574,123.55,132.965,117.346,6.53967,9,0,110.696
110.696,123.769,117.574,123.55,108.847,15.9268,10,0,92.0767
92.0767,110.696,123.769,117.574,105.56,11.7866,11,0,113.907
113.907,92.0767,110.696,123.769,111.09,17.7734,12,0,127.287
127.287,113.907,92.0767,110.696,125.597,10.9438,13,0,135.598
135.598,127.287,113.907,92.0767,130.354,4.56299,14,0,128.178
128.178,135.598,127.287,113.907,135.493,7.26271,15,0,142.702
142.702,128.178,135.598,127.287,136.354,7.43275,16,0,138.183
138.183,142.702,128.178,135.598,141.927,3.42331,17,0,144.896
144.896,138.183,142.702,128.178,130.915,18.7066,18,0,109.665
109.665,144.896,138.183,142.702,119.172,22.5294,19,0,102.954
102.954,109.665,144.896,138.183,103.58,5.79782,20,0,98.1199
98.1199,102.954,109.665,144.896,98.3664,4.46965,21,0,94.0251
94.0251,98.1199,102.954,109.665,94.9212,2.85804,22,0,92.6185
92.6185,94.0251,98.1199,102.954,89.9651,5.85634,23,0,83.2517
233.667,222.803,221.267,199.292,229.382,5.78349,4,0,231.674
231.674,233.667,222.803,221.267,234.896,3.98053,5,0,239.346
239.346,231.674,233.667,222.803,232.279,6.78404,6,0,225.818
225.818,239.346,231.674,233.667,230.493,7.67077,7,0,226.315
226.315,225.818,239.346,231.674,225.455,1.08808,8,0,224.232
224.232,226.315,225.818,239.346,233.654,14.553,9,0,250.415
250.415,224.232,226.315,225.818,245.651,19.4788,10,0,262.305
262.305,250.415,224.232,226.315,266.478,18.5057,11,0,286.714
286.714,262.305,250.415,224.232,275.816,12.4123,12,0,278.429
278.429,286.714,262.305,250.415,286.948,8.63842,13,0,295.701
295.701,278.429,286.714,262.305,295.437,16.8775,14,0,312.181
312.181,295.701,278.429,286.714,308.489,11.3994,15,0,317.585
317.585,312.181,295.701,278.429,313.569,3.53274,16,0,310.941
310.941,317.585,312.181,295.701,306.42,13.984,17,0,290.735
290.735,310.941,317.585,312.181,304.195,11.6572,18,0,310.911
310.911,290.735,310.941,317.585,295.881,13.2302,19,0,285.997
285.997,310.911,290.735,310.941,303.791,15.513,20,0,314.467
314.467,285.997,310.911,290.735,302.304,14.6806,21,0,306.448
306.448,314.467,285.997,310.911,313.449,6.55237,22,0,319.433
319.433,306.448,314.467,285.997,313.291,6.52117,23,0,313.992
75.1466,75.7007,68.1928,75.1555,75.5813,0.388961,4,0,75.8965
75.8965,75.1466,75.7007,68.1928,68.1837,12.715,5,0,53.508
53.508,75.8965,75.1466,75.7007,52.0835,24.5563,6,0,26.846
26.846,53.508,75.8965,75.1466,36.7949,14.5613,7,0,30.0309
30.0309,26.846,53.508,75.8965,28.626,1.62526,8,0,29.0012
29.0012,30.0309,26.846,53.508,23.1489,11.0402,9,0,10.4146
10.4146,29.0012,30.0309,26.846,19.0894,9.35484,10,0,17.8524
17.8524,10.4146,29.0012,30.0309,15.9282,4.84688,11,0,19.5174
19.5174,17.8524,10.4146,29.0012,27.646,15.5434,12,0,45.5683
45.5683,19.5174,17.8524,10.4146,37.7113,15.8051,13,0,48.0482
48.0482,45.5683,19.5174,17.8524,48.8899,3.81272,14,0,53.0531
53.0531,48.0482,45.5683,19.5174,51.6684,3.1639,15,0,53.9039
53.9039,53.0531,48.0482,45.5683,50.4186,5.31696,16,0,44.2988
44.2988,53.9039,53.0531,48.0482,45.1159,8.40926,17,0,37.1451
37.1451,44.2988,53.9039,53.0531,31.9275,15.6467,18,0,14.3386
14.3386,37.1451,44.2988,53.9039,17.1612,18.7327,19,0,0
0,14.3386,37.1451,44.2988,6.19422,7.36555,20,0,4.24404
4.24404,0,14.3386,37.1451,1.84834,2.17432,21,0,1.30099
1.30099,4.24404,0,14.3386,5.00618,4.13922,22,0,9.47351
9.47351,1.30099,4.24404,0,9.64426,8.42994,23,0,18.1583
407.759,416.371,412.157,411.362,409.05,6.76814,4,0,403.021
403.021,407.759,416.371,412.157,407.583,4.47646,5,0,411.969
411.969,403.021,407.759,416.371,401.768,10.8821,6,0,390.313
390.313,411.969,403.021,407.759,397.651,12.4006,7,0,390.672
390.672,390.313,411.969,403.021,389.406,1.89099,8,0,387.232
387.232,390.672,390.313,411.969,392.674,6.67272,9,0,400.119
400.119,387.232,390.672,390.313,391.778,7.23315,10,0,387.983
387.983,400.119,387.232,390.672,388.836,10.8813,11,0,378.407
378.407,387.983,400.119,387.232,392.519,16.8439,12,0,411.166
411.166,378.407,387.983,400.119,400.107,18.794,13,0,410.748
410.748,411.166,378.407,387.983,415.231,7.40685,14,0,423.781
423.781,410.748,411.166,378.407,420.24,8.30834,15,0,426.191
426.191,423.781,410.748,411.166,424.631,1.35315,16,0,423.921
423.921,426.191,423.781,410.748,426.039,2.04589,17,0,428.004
428.004,423.921,426.191,423.781,418.268,13.4825,18,0,402.879
402.879,428.004,423.921,426.191,411.783,14.0698,19,0,404.467
404.467,402.879,428.004,423.921,405.664,3.5388,20,0,409.646
409.646,404.467,402.879,428.004,404.2,5.58461,21,0,398.487
398.487,409.646,404.467,402.879,400.702,8.06761,22,0,393.974
393.974,398.487,409.646,404.467,403.918,13.5049,23,0,419.293
331.515,326.613,327.198,301.363,333.423,7.9374,4,0,342.141
342.141,331.515,326.613,327.198,340.281,7.99936,5,0,347.186
347.186,342.141,331.515,326.613,344.901,2.55637,6,0,345.377
345.377,347.186,342.141,331.515,349.894,6.32118,7,0,357.117
357.117,345.377,347.186,342.141,351.437,5.87957,8,0,351.816
351.816,357.117,345.377,347.186,359.014,8.30982,9,0,368.108
368.108,351.816,357.117,345.377,363.174,9.86398,10,0,369.597
369.597,368.108,351.816,357.117,369.486,1.32579,11,0,370.753
370.753,369.597,368.108,351.816,373.28,5.40959,12,0,379.491
379.491,370.753,369.597,368.108,377.856,6.44302,13,0,383.324
383.324,379.491,370.753,369.597,390.21,15.3665,14,0,407.815
407.815,383.324,379.491,370.753,400.291,14.7252,15,0,409.733
409.733,407.815,383.324,379.491,405.341,6.02355,16,0,398.474
398.474,409.733,407.815,383.324,408.117,8.94468,17,0,416.143
416.143,398.474,409.733,407.815,409.905,9.91324,18,0,415.098
415.098,416.143,398.474,409.733,422.677,12.2329,19,0,436.789
436.789,415.098,416.143,398.474,421.809,12.997,20,0,413.539
413.539,436.789,415.098,416.143,423.613,11.9315,21,0,420.512
420.512,413.539,436.789,415.098,427.351,18.2219,22,0,448.003
448.003,420.512,413.539,436.789,442.493,19.8092,23,0,458.963
192.013,203.343,178.972,153.617,196.749,5.88891,4,0,194.891
194.891,192.013,203.343,178.972,194.491,2.30378,5,0,196.568
196.568,194.891,192.013,203.343,195.414,1.00126,6,0,194.782
194.782,196.568,194.891,192.013,185.031,18.4588,7,0,163.741
163.741,194.782,196.568,194.891,173.386,18.5593,8,0,161.635
161.635,163.741,194.782,196.568,166.769,7.14649,9,0,174.931
174.931,161.635,163.741,194.782,163.1,11.1716,10,0,152.732
152.732,174.931,161.635,163.741,170.173,15.6155,11,0,182.857
182.857,152.732,174.931,161.635,171.597,16.4387,12,0,179.2
179.2,182.857,152.732,174.931,187.645,11.6049,13,0,200.878
200.878,179.2,182.857,152.732,195.974,14.9377,14,0,207.843
207.843,200.878,179.2,182.857,205.132,3.73015,15,0,206.675
206.675,207.843,200.878,179.2,206.526,1.39793,16,0,205.059
205.059,206.675,207.843,200.878,206.761,1.74674,17,0,208.549
208.549,205.059,206.675,207.843,206.113,2.1161,18,0,204.731
204.731,208.549,205.059,206.675,199.813,11.9786,19,0,186.158
186.158,204.731,208.549,205.059,190.687,12.4159,20,0,181.171
181.171,186.158,204.731,208.549,183.698,2.49419,21,0,183.764
183.764,181.171,186.158,204.731,180.304,3.96526,22,0,175.977
175.977,183.764,181.171,186.158,186.378,11.925,23,0,199.393
234.758,232.932,238.664,230.662,235.258,2.61198,4,0,238.083
238.083,234.758,232.932,238.664,230.472,10.4368,5,0,218.575
218.575,238.083,234.758,232.932,222.503,14.0344,6,0,210.852
210.852,218.575,238.083,234.758,211.073,7.39291,7,0,203.794
