avle_plus_normalized,ndvi_mean_t2,loss_area_ha_log,delta_ndvi_mean,delta_ndvi_std,temporal_factor_mean,label_id,label_name
0.828194,0.154059,2.80271,0.526634,0.153862,0.971202,3,critical_afforestation
0.849657,0.742392,3.46603,0.257691,0.225247,0.380182,0,monitoring_only
0.293038,0.431577,3.71789,0.757124,0.106616,0.721252,0,monitoring_only
0.95342,0.514545,4.38756,0.158376,0.135974,0.531528,3,critical_afforestation
0.395115,0.634663,2.32671,0.0299228,0.0103842,0.735196,3,critical_afforestation
0.800078,0.179009,2.85151,0.752187,0.172825,0.281974,3,critical_afforestation
0.96682,0.826205,0.478729,0.369228,0.202843,0.402603,1,targeted_replanting
0.703658,0.214913,4.06737,0.647579,0.279626,0.0431693,3,critical_afforestation
0.161551,0.853267,3.50561,0.537425,0.286333,0.393237,0,monitoring_only
0.586137,0.173186,2.65557,0.626078,0.0774275,0.659203,2,assisted_regeneration
0.118777,0.237607,3.77319,0.282629,0.162601,0.21638,2,assisted_regeneration
0.789142,0.146045,5.22687,0.75723,0.186834,0.415371,2,assisted_regeneration
0.281315,0.418228,3.48578,0.212303,0.0666737,0.834674,0,monitoring_only
0.695215,0.572693,2.64676,0.49913,0.0554606,0.905675,2,assisted_regeneration
0.91009,0.60006,4.588,0.42329,0.0588029,0.231558,3,critical_afforestation
0.18101,0.762815,4.04803,0.0515265,0.168354,0.593594,0,monitoring_only
0.392858,0.522704,4.54177,0.651138,0.294724,0.225021,2,assisted_regeneration
0.647119,0.508089,4.13554,0.0730493,0.0558761,0.829661,0,monitoring_only
0.419659,0.360917,2.18805,0.615807,0.25485,0.487163,2,assisted_regeneration
0.174819,0.620884,3.52192,0.359203,0.00296296,0.462074,0,monitoring_only
0.0290716,0.826823,2.72428,0.550561,0.214148,0.815815,0,monitoring_only
0.406598,0.38424,4.34256,0.31035,0.135772,0.746702,0,monitoring_only
0.649209,0.385084,3.48177,0.532026,0.0048621,0.560745,2,assisted_regeneration
0.573984,0.37466,1.85367,0.51065,0.278453,0.748315,2,assisted_regeneration
0.156241,0.281931,5.0421,0.319341,0.0143721,0.952112,0,monitoring_only
0.450693,0.553368,4.10853,0.682853,0.0940525,0.539394,2,assisted_regeneration
0.369471,0.18446,2.43682,0.756135,0.00910995,0.450722,2,assisted_regeneration
0.274202,0.767838,4.23615,0.757751,0.287704,0.404828,0,monitoring_only
0.729271,0.210202,3.1123,0.64583,0.195539,0.296034,2,assisted_regeneration
0.309652,0.239144,4.99702,0.140695,0.0382159,0.859086,0,monitoring_only
0.540142,0.154859,3.70185,0.771805,0.209518,0.154378,2,assisted_regeneration
0.923224,0.405078,3.30146,0.460901,0.294143,0.798965,3,critical_afforestation
0.539276,0.706116,2.96968,0.172165,0.155826,0.188239,0,monitoring_only
0.617023,0.828075,2.47918,0.475489,0.077946,0.91495,2,assisted_regeneration
0.073246,0.447425,0.800698,0.483667,0.174796,0.615588,0,monitoring_only
0.178134,0.288109,3.35307,0.344686,0.184814,0.53044,2,assisted_regeneration
0.100951,0.680524,2.53028,0.0883466,0.145587,0.235574,0,monitoring_only
0.764813,0.650515,3.16755,0.532166,0.266087,0.790068,3,critical_afforestation
0.835921,0.645316,3.84288,0.135239,0.17397,0.779172,3,critical_afforestation
0.186455,0.454739,0.256119,0.209051,0.207241,0.882522,0,monitoring_only
0.219272,0.552239,3.51116,0.631681,0.21144,0.583798,0,monitoring_only
0.323207,0.149574,3.35582,0.532834,0.132033,0.971533,0,monitoring_only
0.591078,0.30001,3.5479,0.120526,0.112248,0.347366,0,monitoring_only
0.621796,0.841556,1.16542,0.452838,0.212394,0.214054,1,targeted_replanting
0.686754,0.133424,4.40111,0.210278,0.044401,0.893969,2,assisted_regeneration
0.905193,0.34128,4.52213,0.577298,0.169704,0.650364,3,critical_afforestation
0.29504,0.281315,3.47809,0.279805,0.115133,0.544624,2,assisted_regeneration
0.658759,0.204191,2.31208,0.159262,0.123406,0.789163,2,assisted_regeneration
0.559723,0.839481,4.8641,0.27149,0.253351,0.650746,0,monitoring_only
0.305837,0.200717,3.44934,0.702908,0.0584867,0.593773,0,monitoring_only
0.907415,0.491497,3.53687,0.0383283,0.10363,0.880725,3,critical_afforestation
0.0954834,0.771608,4.28402,0.585202,0.175586,0.25415,0,monitoring_only
0.712001,0.103098,4.02195,0.746748,0.0903266,0.39403,2,assisted_regeneration
0.727874,0.186822,4.4935,0.205437,0.276921,0.153915,2,assisted_regeneration
0.915327,0.373515,3.45302,0.129952,0.154952,0.634435,3,critical_afforestation
0.518581,0.218012,4.03329,0.750559,0.122783,0.634718,2,assisted_regeneration
0.321622,0.246128,2.19,0.325575,0.195231,0.222691,0,monitoring_only
0.827741,0.572925,3.34631,0.165126,0.16496,0.221337,3,critical_afforestation
0.77081,0.236505,5.07068,0.252417,0.0671437,0.315964,3,critical_afforestation
0.500316,0.611078,3.50203,0.413866,0.0857887,0.528721,0,monitoring_only
0.767857,0.832415,3.67015,0.333871,0.276462,0.280919,3,critical_afforestation
0.267876,0.283543,4.43564,0.424085,0.14646,0.611317,0,monitoring_only
0.589506,0.269828,2.5037,0.310159,0.10476,0.0992879,2,assisted_regeneration
0.865183,0.109115,3.31807,0.424346,0.284828,0.551044,3,critical_afforestation
0.317984,0.111733,4.37658,0.722284,0.184896,0.888032,0,monitoring_only
0.48355,0.417301,4.56111,0.655428,0.207589,0.963916,2,assisted_regeneration
0.951045,0.491234,4.45531,0.476391,0.0828714,0.940371,3,critical_afforestation
0.798212,0.246249,2.15881,0.337143,0.0602257,0.0631406,3,critical_afforestation
0.887039,0.35839,2.43071,0.678523,0.137085,0.955123,3,critical_afforestation
0.385247,0.212248,3.75111,0.283478,0.124416,0.574826,2,assisted_regeneration
0.996505,0.644998,0.179886,0.704271,0.236512,0.834685,1,targeted_replanting
0.152566,0.414351,4.06143,0.150696,0.0670665,0.600547,0,monitoring_only
0.518771,0.687467,4.00314,0.21604,0.180442,0.716695,0,monitoring_only
0.479273,0.54025,4.10026,0.480349,0.136609,0.996924,2,assisted_regeneration
0.798432,0.401839,2.7128,0.558934,0.220052,0.751674,0,monitoring_only
0.908618,0.601093,2.26592,0.735945,0.282463,0.410169,3,critical_afforestation
0.731139,0.105735,2.15324,0.339531,0.0512117,0.150396,2,assisted_regeneration
0.626816,0.652292,4.05894,0.329036,0.255095,0.0921727,0,monitoring_only
0.427429,0.396839,4.22785,0.0540753,0.240661,0.820484,0,monitoring_only
0.510326,0.510861,2.85695,0.542873,0.202441,0.0814559,2,assisted_regeneration
0.5093,0.518728,3.46384,0.627949,0.0450991,0.9549,2,assisted_regeneration
0.0203685,0.54673,4.60458,0.00798489,0.221685,0.712487,0,monitoring_only
0.503046,0.661909,1.90867,0.512845,0.113707,0.256481,1,targeted_replanting
0.855971,0.188517,4.14107,0.239067,0.290966,0.777541,3,critical_afforestation
0.709274,0.491182,4.43056,0.599404,0.13204,0.583837,2,assisted_regeneration
0.795709,0.166522,2.28557,0.0569697,0.0456151,0.0363302,2,assisted_regeneration
0.390485,0.287323,3.86603,0.393244,0.230565,0.973716,0,monitoring_only
0.528973,0.251412,2.92088,0.697574,0.235046,0.537776,2,assisted_regeneration
0.0334836,0.578967,3.88014,0.785005,0.128925,0.256426,0,monitoring_only
0.382998,0.584878,1.42372,0.57641,0.242116,0.747446,1,targeted_replanting
0.474416,0.76472,4.75202,0.0677412,0.189788,0.0839564,0,monitoring_only
0.255209,0.51747,4.02145,0.433938,0.201192,0.967661,0,monitoring_only
0.031241,0.695743,3.55791,0.422253,0.110204,0.172543,0,monitoring_only
0.690408,0.811262,2.36951,0.390937,0.0645216,0.912567,1,targeted_replanting
0.435088,0.206829,3.30161,0.375961,0.0387228,0.314378,2,assisted_regeneration
0.415678,0.676775,2.93151,0.0169524,0.22831,0.420736,0,monitoring_only
0.249987,0.362349,4.58315,0.549376,0.290008,0.304287,0,monitoring_only
0.53783,0.322451,3.44865,0.480381,0.172058,0.040148,2,assisted_regeneration
0.438027,0.870386,2.9963,0.438316,0.135657,0.917825,0,monitoring_only
0.473984,0.265165,4.74234,0.57159,0.0076477,0.0116501,2,assisted_regeneration
0.580871,0.831642,3.56586,0.441851,0.270276,0.766176,0,monitoring_only
0.00632465,0.758973,3.17478,0.341394,0.269533,0.44411,0,monitoring_only
0.907696,0.802906,2.36212,0.267439,0.124312,0.646698,3,critical_afforestation
0.0710874,0.568787,3.97527,0.316519,0.218328,0.308134,0,monitoring_only
0.450925,0.567765,4.39862,0.414664,0.220602,0.716894,0,monitoring_only
0.207373,0.422066,4.22907,0.29953,0.0275512,0.31845,0,monitoring_only
0.523782,0.420736,2.66455,0.352371,0.16391,0.871946,0,monitoring_only
0.28023,0.780534,1.29344,0.510821,0.0816702,0.378223,1,targeted_replanting
0.860007,0.410204,3.32385,0.443421,0.201839,0.308888,3,critical_afforestation
0.39636,0.489358,1.13908,0.349027,0.0521336,0.551596,0,monitoring_only
0.638756,0.897114,4.43974,0.697011,0.222788,0.848593,3,critical_afforestation
0.24888,0.383451,4.13631,0.274381,0.139914,0.246262,0,monitoring_only
0.0194062,0.758073,1.24899,0.214577,0.245348,0.765489,1,targeted_replanting
0.404155,0.321758,3.14324,0.27215,0.235871,0.414776,2,assisted_regeneration
0.536487,0.120059,4.87396,0.499916,0.204318,0.464099,2,assisted_regeneration
0.459547,0.574742,4.58349,0.00680992,0.0121975,0.0149578,0,monitoring_only
0.962014,0.483477,2.83605,0.291258,0.231542,0.652517,3,critical_afforestation
0.706839,0.729338,3.03343,0.0352581,0.183182,0.394615,0,monitoring_only
0.99567,0.103322,2.6551,0.630284,0.0392967,0.652434,3,critical_afforestation
0.29506,0.156448,2.58409,0.295242,0.0951536,0.859401,2,assisted_regeneration
0.789053,0.787743,3.97759,0.130693,0.299111,0.878388,0,monitoring_only
0.555558,0.484665,3.69764,0.397196,0.270598,0.930112,0,monitoring_only
0.61176,0.505099,4.34034,0.291816,0.0924526,0.69187,0,monitoring_only
0.985853,0.280086,4.31493,0.741537,0.149658,0.875286,3,critical_afforestation
0.653987,0.840737,4.37459,0.53532,0.0122455,0.741361,3,critical_afforestation
0.898817,0.831536,3.39041,0.381873,0.295467,0.745837,3,critical_afforestation
0.72575,0.513355,4.16033,0.774832,0.290028,0.886264,2,assisted_regeneration
0.127386,0.274259,5.49617,0.584624,0.0345855,0.0372245,0,monitoring_only
0.699424,0.886233,4.45524,0.155713,0.103455,0.295782,3,critical_afforestation
0.484316,0.813965,3.86793,0.371688,0.0179557,0.868933,0,monitoring_only
0.918798,0.517129,1.93472,0.400621,0.242662,0.320283,3,critical_afforestation
0.806834,0.601119,5.31887,0.731998,0.139371,0.777714,3,critical_afforestation
0.104135,0.451734,3.96287,0.445087,0.284196,0.344807,0,monitoring_only
0.133916,0.264846,3.88136,0.549113,0.0419073,0.289349,0,monitoring_only
0.069611,0.645161,2.65025,0.130742,0.0237195,0.275726,0,monitoring_only
0.493245,0.635307,3.88218,0.324342,0.27809,0.947453,0,monitoring_only
0.0807718,0.537861,2.95356,0.144903,0.277813,0.501031,0,monitoring_only
0.723678,0.751557,1.1334,0.35969,0.25617,0.172527,3,critical_afforestation
0.552359,0.461469,5.20048,0.69617,0.0827078,0.792013,2,assisted_regeneration
0.835885,0.788733,3.32835,0.683631,0.299763,0.732313,0,monitoring_only
0.279796,0.273615,4.32058,0.120811,0.039723,0.781785,0,monitoring_only
0.519141,0.869444,3.69386,0.331613,0.134513,0.0345828,0,monitoring_only
0.11748,0.264064,3.23094,0.762294,0.0966318,0.716143,0,monitoring_only
0.88461,0.228095,4.58629,0.101908,0.249869,0.990452,3,critical_afforestation
0.175005,0.582718,3.76373,0.126504,0.230311,0.718814,0,monitoring_only
0.102362,0.174464,4.12009,0.0737122,0.134719,0.375088,0,monitoring_only
0.205051,0.234345,2.65051,0.41726,0.179572,0.0212852,0,monitoring_only
0.806231,0.683228,1.9509,0.797725,0.267055,0.969645,3,critical_afforestation
0.105815,0.346521,1.56136,0.710316,0.0244274,0.434127,0,monitoring_only
0.614428,0.740097,4.39708,0.179719,0.278928,0.96092,0,monitoring_only
0.746181,0.224442,1.94604,0.645729,0.290397,0.47491,2,assisted_regeneration
0.751081,0.408241,4.66058,0.0220587,0.0464941,0.779097,3,critical_afforestation
0.190061,0.40903,3.06992,0.480755,0.250443,0.57287,0,monitoring_only
0.061624,0.484317,2.22542,0.698261,0.0405399,0.930583,0,monitoring_only
0.448806,0.428314,3.63114,0.283252,0.116228,0.0782301,0,monitoring_only
0.202485,0.409429,4.89276,0.310089,0.136167,0.154812,0,monitoring_only
0.699271,0.36275,3.33035,0.52218,0.190319,0.127472,2,assisted_regeneration
0.356693,0.112121,3.60465,0.699107,0.135021,0.495118,2,assisted_regeneration
0.449354,0.593272,4.23459,0.433935,0.0794517,0.194529,0,monitoring_only
0.113485,0.478793,3.27547,0.751452,0.117807,0.366762,0,monitoring_only
0.56755,0.398626,3.75764,0.469161,0.234745,0.429469,2,assisted_regeneration
0.185524,0.269132,4.74677,0.275354,0.0308937,0.0685642,0,monitoring_only
0.678986,0.813112,3.43203,0.675001,0.149957,0.408743,2,assisted_regeneration
0.0711688,0.290315,4.4763,0.652489,0.212766,0.115297,0,monitoring_only
0.975895,0.83674,3.98637,0.516409,0.00438012,0.638365,3,critical_afforestation
0.684527,0.273811,4.51046,0.10984,0.157,0.393598,0,monitoring_only
0.18173,0.877141,4.37087,0.00195047,0.0355064,0.266651,0,monitoring_only
0.0140946,0.435879,2.02328,0.0415451,0.0503826,0.0971038,0,monitoring_only
0.334463,0.526174,3.8662,0.201481,0.0574107,0.205788,0,monitoring_only
0.152813,0.339048,4.16752,0.190387,0.276337,0.617276,0,monitoring_only
0.218411,0.851345,4.02652,0.493953,0.101407,0.795342,0,monitoring_only
0.87275,0.326057,4.00947,0.345044,0.253399,0.784502,3,critical_afforestation
0.603205,0.684169,3.26926,0.0207854,0.29474,0.204984,0,monitoring_only
0.176458,0.116393,1.44373,0.692592,0.12066,0.400224,0,monitoring_only
0.556659,0.546975,3.15262,0.474973,0.275661,0.644616,3,critical_afforestation
0.255781,0.69326,3.5534,0.313804,0.249143,0.82194,0,monitoring_only
0.976201,0.476699,1.17109,0.309184,0.155396,0.235538,3,critical_afforestation
0.0327572,0.614654,3.09322,0.0845961,0.254248,0.967652,0,monitoring_only
0.732318,0.714446,3.88772,0.409047,0.160012,0.169055,3,critical_afforestation
0.772997,0.50019,3.38158,0.792627,0.039573,0.0584073,3,critical_afforestation
0.0671628,0.274474,2.60926,0.417233,0.298091,0.318668,0,monitoring_only
0.171869,0.417418,3.93602,0.0119026,0.0781367,0.409491,0,monitoring_only
0.384307,0.684623,4.40267,0.495677,0.24286,0.817291,2,assisted_regeneration
0.868155,0.316874,2.80959,0.00601485,0.00550579,0.818005,2,assisted_regeneration
0.537,0.605628,3.24533,0.729612,0.0320408,0.114711,2,assisted_regeneration
0.655307,0.218634,4.25692,0.412791,0.135822,0.0752031,2,assisted_regeneration
0.783013,0.844235,2.37565,0.552404,0.207606,0.783608,3,critical_afforestation
0.828123,0.582386,3.77073,0.699775,0.145021,0.964074,0,monitoring_only
0.476285,0.474616,2.91405,0.628024,0.194468,0.562061,2,assisted_regeneration
0.508793,0.749218,3.60394,0.435977,0.157056,0.244161,0,monitoring_only
0.718006,0.737737,1.53723,0.322901,0.115182,0.448287,1,targeted_replanting
0.263342,0.177858,0.919029,0.739213,0.253958,0.603392,0,monitoring_only
0.85449,0.345651,1.28932,0.0184889,0.0110051,0.227837,2,assisted_regeneration
0.0207868,0.466862,2.92513,0.324942,0.230233,0.745575,0,monitoring_only
0.195772,0.372432,2.90715,0.399554,0.232893,0.0314666,0,monitoring_only
0.8002,0.353841,3.29047,0.696921,0.0841577,0.223395,3,critical_afforestation
0.340258,0.381752,2.26241,0.132378,0.0134181,0.0368331,0,monitoring_only
0.149833,0.213639,1.43885,0.559549,0.0832844,0.802805,0,monitoring_only
0.186755,0.195534,3.05106,0.534665,0.196643,0.0647295,0,monitoring_only
0.530756,0.308249,4.77905,0.767632,0.263785,0.171619,2,assisted_regeneration
0.846182,0.156065,3.66239,0.694907,0.0770983,0.517349,3,critical_afforestation
0.0706507,0.508176,3.85019,0.387486,0.00757874,0.873347,0,monitoring_only
0.0304809,0.222509,3.22578,0.0735448,0.11432,0.358288,0,monitoring_only
0.465168,0.154054,5.95856,0.672199,0.253712,0.76546,2,assisted_regeneration
0.956187,0.769717,3.57704,0.19809,0.0381406,0.50408,3,critical_afforestation
0.27901,0.570008,1.9769,0.603401,0.0106761,0.956559,1,targeted_replanting
0.959171,0.818688,4.25785,0.449571,0.246206,0.731453,3,critical_afforestation
0.887681,0.886714,3.5498,0.0384198,0.245679,0.786911,3,critical_afforestation
0.283135,0.574825,0.578094,0.0022053,0.0941275,0.464609,1,targeted_replanting
0.816948,0.736782,4.50917,0.101745,0.272871,0.609317,3,critical_afforestation
0.685867,0.227634,4.24901,0.218434,0.127632,0.775597,2,assisted_regeneration
0.511822,0.658695,3.2095,0.219372,0.155041,0.0824474,0,monitoring_only
0.422916,0.539643,3.36098,0.17716,0.294215,0.430847,0,monitoring_only
0.815503,0.641114,3.58523,0.695925,0.137684,0.295373,0,monitoring_only
0.793079,0.183779,4.26537,0.426956,0.249331,0.68952,3,critical_afforestation
0.756936,0.848652,3.13619,0.0933564,0.106159,0.857499,3,critical_afforestation
0.998256,0.43399,4.03337,0.0832217,0.100419,0.637537,0,monitoring_only
0.478512,0.720639,3.24734,0.472856,0.0417481,0.0412316,2,assisted_regeneration
0.806923,0.89249,4.36427,0.538542,0.230413,0.465658,3,critical_afforestation
0.862478,0.79865,1.04491,0.570945,0.134898,0.677596,3,critical_afforestation
0.211603,0.349364,3.7938,0.522814,0.136239,0.440636,0,monitoring_only
0.0420664,0.421581,2.90516,0.507149,0.178115,0.868089,0,monitoring_only
0.404748,0.618923,3.73081,0.625677,0.259894,0.758429,2,assisted_regeneration
0.856737,0.530419,4.3241,0.0627066,0.0892102,0.0331065,0,monitoring_only
0.289103,0.42824,4.88806,0.520831,0.270801,0.275676,0,monitoring_only
0.70001,0.622696,3.97523,0.146444,0.201423,0.321923,0,monitoring_only
0.00734814,0.827623,4.40337,0.156752,0.165169,0.635212,0,monitoring_only
0.355364,0.347597,1.41557,0.619594,0.14186,0.458164,2,assisted_regeneration
0.615517,0.202671,4.16827,0.797858,0.20545,0.498653,3,critical_afforestation
0.129757,0.6406,5.04265,0.25593,0.206083,0.712657,0,monitoring_only
0.896607,0.571676,4.2507,0.413088,0.076148,0.687351,3,critical_afforestation
0.156274,0.82447,4.45169,0.561263,0.0582815,0.784535,0,monitoring_only
0.909794,0.694127,2.59181,0.758566,0.124224,0.912556,0,monitoring_only
0.216389,0.417682,4.14575,0.517024,0.214694,0.931673,0,monitoring_only
0.994279,0.606663,3.33111,0.564806,0.262892,0.0398336,3,critical_afforestation
0.604749,0.789894,4.05826,0.22862,0.0881359,0.687953,0,monitoring_only
0.0843449,0.377979,3.6833,0.296874,0.0274968,0.496321,0,monitoring_only
0.0652772,0.111061,3.52001,0.718342,0.104658,0.690624,0,monitoring_only
0.0749217,0.601072,3.25117,0.0335398,0.24456,0.787793,0,monitoring_only
0.589893,0.12074,4.90152,0.444557,0.160914,0.803414,0,monitoring_only
0.809579,0.849984,4.45977,0.109097,0.0284366,0.659483,0,monitoring_only
0.402963,0.234559,4.43465,0.0348412,0.105889,0.46199,2,assisted_regeneration
0.444836,0.399411,4.38715,0.113609,0.144365,0.336013,0,monitoring_only
0.589288,0.857027,2.99602,0.373787,0.288534,0.356436,0,monitoring_only
0.533041,0.163944,1.24414,0.489701,0.276443,0.4586,2,assisted_regeneration
0.688062,0.103474,3.64405,0.130298,0.127716,0.701609,2,assisted_regeneration
0.471786,0.182909,2.78167,0.410126,0.294066,0.00877603,2,assisted_regeneration
0.713861,0.888831,4.56833,0.777974,0.063729,0.346972,3,critical_afforestation
0.997311,0.877383,3.9413,0.430106,0.256101,0.598253,3,critical_afforestation
0.350298,0.407679,2.94612,0.049644,0.272251,0.646382,0,monitoring_only
0.0122155,0.694309,4.44691,0.196484,0.177297,0.371502,0,monitoring_only
0.125625,0.688747,4.87492,0.0311639,0.218894,0.916991,0,monitoring_only
0.553514,0.179853,5.4666,0.469948,0.219963,0.591936,2,assisted_regeneration
0.344258,0.288096,2.00209,0.7018,0.279428,0.459254,0,monitoring_only
0.939983,0.811186,1.03276,0.62032,0.00297516,0.420503,3,critical_afforestation
0.627446,0.232557,2.89227,0.0363299,0.0875361,0.212503,2,assisted_regeneration
0.520355,0.516684,4.01052,0.621818,0.0738881,0.549329,2,assisted_regeneration
0.798039,0.295322,4.14122,0.407789,0.000566843,0.913176,3,critical_afforestation
0.25859,0.546092,3.13402,0.681395,0.296062,0.0636853,0,monitoring_only
0.819739,0.257225,4.13563,0.317354,0.0694535,0.996624,3,critical_afforestation
0.0030611,0.272599,4.36043,0.325469,0.112248,0.815975,0,monitoring_only
